KGCode,Katastralgemeinde,EZ,PLZ,Straße,ON,Gst,GstFl,ErwArt,Widmung,Bauklasse,Gebäudehöhe,Bauweise,Zusatz,Schutzzone,Wohnzone,öZ,Bausperre,seitbis,zuordnung,Geschoße,parz,Erwerbsdatum,Anteile,Zähler,Nenner,BJ,TZ,Kaufpreis,mGfl,Baureifgest,percentWidmung,Baurecht,Bis,aufEZ,Stammeinlage,sonstwid,sonstwidprz,address,one_more_time,lon,lat,price_m2,price_log,train,cluster
01405,Ottakring,3996,1160,steinmuellergasse,61,658/4,727,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,12.01.1990,1/1,1,1,0,829/90,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"steinmuellergasse, 61, vienna, austria",FALSE,16.2974473,48.2225214,379.8580467675378,8.569316572841977,1,2
01654,Eßling,4554,1220,deindorfstrasse,9,369/856,1238,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,06.03.1990,1/1,1,1,0,3830/90,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"deindorfstrasse, 9, vienna, austria",FALSE,16.5407273,48.2172031,223.06688206785137,7.801332527547307,1,4
01204,Hadersdorf,947,1140,trennstrasse,39,182/2,1143,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,21.12.1987,1/1,1,1,0,3414/90,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"trennstrasse, 39, vienna, austria",FALSE,16.2355381,48.2151643,241.60699912510935,7.916518438547094,1,1
01204,Hadersdorf,1422,1140,glossystrasse,19,582,1311,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,14.05.1990,1/1,1,1,0,4449/90,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"glossystrasse, 19, vienna, austria",FALSE,16.2370191,48.2132932,210.6459191456903,7.718676156539817,1,1
01510,Pötzleinsdorf,1131,1180,bastiengasse,111,634/15,563,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,19.06.1990,1/1,1,1,1936,4968/90,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"bastiengasse, 111, vienna, austria",TRUE,16.3129592,48.2349973,490.5094138543517,8.938137014681342,1,2
01401,Dornbach,2771,1170,seemuellergasse,36,870/3,438,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,31.10.1990,1/1,1,1,0,372/91,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"seemuellergasse, 36, vienna, austria",TRUE,16.295466,48.23307,630.4949771689497,9.300341067160398,1,2
01806,Mauer,5075,1230,wastlgasse,28,1694/9,528,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,12.02.1991,1/1,1,1,0,1939/91,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"wastlgasse, 28, vienna, austria",TRUE,16.2885005,48.1569582,523.0242424242424,9.030734007403119,1,1
01405,Ottakring,4419,1160,engilgasse,15,321/6,988,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,13.05.1992,1/1,1,1,0,3192/92,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"engilgasse, 15, vienna, austria",TRUE,16.3690242,48.19790829999999,279.5109311740891,8.126760895176893,0,NA
01651,Aspern,1445,1220,immergruengasse,1,1092/20,960,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,12.05.1992,1/1,1,1,0,563/93,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"immergruengasse, 1, vienna, austria",TRUE,16.4626126,48.2112264,287.6633333333333,8.168237531153054,1,4
01205,Hietzing,655,1130,franz-schalk-platz,4,379/92,442,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,17.03.1993,1/1,1,1,0,2968/93,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"franz-schalk-platz, 4, vienna, austria",TRUE,16.2911588,48.1819565,624.7891402714932,9.28722556737014,1,1
01201,Auhof,347,1130,friedenszeile,12,1132,616,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,15.03.1994,1/1,1,1,0,4420/94,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"friedenszeile, 12, vienna, austria",TRUE,16.2658465,48.1674154,448.3064935064935,8.80834158606667,1,1
01213,Speising,737,1130,klitschgasse,34,475/25,472,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,11.10.1994,1/1,1,1,0,1914/95,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"klitschgasse, 34, vienna, austria",TRUE,16.282968,48.1649579,585.0779661016949,9.19248507739973,1,1
01660,Kagran,2829,1220,brabbeegasse,67,2437,537,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,06.03.1995,1/1,1,1,0,3160/95,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"brabbeegasse, 67, vienna, austria",TRUE,16.3362693,48.2127123,514.2584729981378,9.006349848776159,1,3
01204,Hadersdorf,2071,1140,anzengruberstrasse,50,1234,508,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,23.02.1995,1/1,1,1,0,2741/95,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"anzengruberstrasse, 50, vienna, austria",TRUE,16.2338864,48.211318,543.6157480314961,9.086443439989406,1,1
01658,Hirschstetten,903,1220,plankenmaisstrasse,35,341/29,446,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,07.05.1996,1/1,1,1,0,4014/96,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"plankenmaisstrasse, 35, vienna, austria",TRUE,16.4656587,48.2285311,619.1856502242152,9.274228226841267,0,NA
01806,Mauer,2298,1230,haymogasse,17,1548/14,461,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,21.10.1996,1/1,1,1,1968,383/97,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"haymogasse, 17, vienna, austria",FALSE,16.2756567,48.1462788,599.0386117136659,9.226505186332233,1,1
01204,Hadersdorf,1264,1140,trennstrasse,36,645,779,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,29.10.1996,1/1,1,1,0,10802/97,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"trennstrasse, 36, vienna, austria",FALSE,16.2357259,48.2149376,354.5016688061617,8.469648608699902,1,1
01401,Dornbach,1946,1170,maximil.-schober-g.,14,662/90,370,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,N,29.04.1997,1/1,1,1,0,2862/97,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"maximil.-schober-g., 14, vienna, austria",FALSE,16.2835451,48.23554379999999,746.3697297297297,9.543746666245259,1,2
01654,Eßling,4510,1220,wilhelm-dachauer-str,3,320/22,581,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,J,29.01.1998,1/1,1,1,0,1469/98,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"wilhelm-dachauer-str, 3, vienna, austria",FALSE,16.5221478,48.2079952,475.31290877796897,8.892733773357042,1,4
01506,Neustift am Walde,505,1190,rathstrasse,11,19/1,921,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",1,NA,19.02.1999,NA,1,1,0,1203/99,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"rathstrasse, 11, vienna, austria",FALSE,16.3059759,48.2505195,299.8445168295331,8.228070780670237,1,2
01660,Kagran,2994,1220,brabbe'egasse,4,2080,1202,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,J,18.03.1999,NA,1,1,0,5678/99,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"brabbe'egasse, 4, vienna, austria",FALSE,16.4447701,48.2547806,229.7477537437604,7.843906946050386,1,5
01104,Oberlaa Land,944,1100,bahnlaende,21,812/7,676,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",2,NA,28.08.1999,NA,1,1,1970,4411/99,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"bahnlaende, 21, vienna, austria",FALSE,16.3894658,48.1443289,408.51597633136095,8.674248690479388,1,3
01206,Hütteldorf,2497,1140,krassniggasse,16,690/17,558,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",2,NA,03.07.2000,NA,1,1,0,4441/00,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"krassniggasse, 16, vienna, austria",FALSE,16.2618072,48.2077295,494.9046594982079,8.951006814932384,1,1
01806,Mauer,5121,1230,heissgasse,63,1170/17,658,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",2,J,18.04.2000,NA,1,1,1970,3065/00,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"heissgasse, 63, vienna, austria",FALSE,16.2790481,48.1551375,419.69118541033436,8.71318435302633,1,1
01617,Strebersdorf,968,1210,irenaeusgasse,31,620/9,880,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,J,10.04.2001,NA,1,1,0,2267/2001,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"irenaeusgasse, 31, vienna, austria",FALSE,16.3889335,48.2942753,313.81454545454545,8.293768413236911,1,5
01806,Mauer,3274,1230,karl-schwed-gasse,13,1198/9,400,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",2,NA,05.09.2001,NA,1,1,1960,3148/01,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"karl-schwed-gasse, 13, vienna, austria",FALSE,16.2779911,48.1598923,690.3919999999999,9.431271936986846,0,NA
01669,Kaisermühlen,267,1220,fischerstrand,18,2488/1,548,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,J,26.11.2001,NA,1,1,0,1567/02,276156.8,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"fischerstrand, 18, vienna, austria",FALSE,16.4266015,48.23422919999999,503.9357664233576,8.977096043801044,1,5
01665,Stadlau,619,1220,erzherzog-karl-str.,80,548/7,825,Kaufvertrag,WII/GBII,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,J,15.10.2002,NA,1,1,0,180/03,276156.8,0,FALSCH,40,FALSCH,NA,NA,FALSCH,W I,60,"erzherzog-karl-str., 80, vienna, austria",FALSE,16.4450526,48.2327381,334.73551515151513,8.386877817628394,1,5
01105,Oberlaa Stadt,1038,1100,hederichgasse,21,3004/2,452,Kaufvertrag,W,I,7.5,g,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",1,J,23.11.2006,NA,1,1,1980,317/07,276000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"hederichgasse, 21, vienna, austria",FALSE,16.4035129,48.153503,610.6194690265487,9.25412977902507,1,3
01806,Mauer,1723,1230,ruzickagasse,40,1134/50,337,Kaufvertrag,W,I,6.5,o gk,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",2,NA,08.11.2005,NA,1,1,1950,211/06,276000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"ruzickagasse, 40, vienna, austria",TRUE,16.2846442,48.1530704,818.9910979228487,9.677703960258398,1,1
01801,Atzgersdorf,331,1230,breitenfurter strasse,343,401/2,1165,Kaufvertrag,GB,I,NA,g,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",2,J,31.01.2006,NA,1,1,1940,463/2006,276000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"breitenfurter strasse, 343, vienna, austria",FALSE,16.2917507,48.14126150000001,236.90987124463518,7.888194501898614,1,3
01616,Stammersdorf,2767,1210,josef-flandorfer-strasse,25,691/19,404,Kaufvertrag,GB,I,7.5,g,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",1,J,03.09.2007,NA,1,1,NA,1837/2008,276000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"josef-flandorfer-strasse, 25, vienna, austria",FALSE,16.4179942,48.2984263,683.1683168316831,9.416097258688461,1,5
01651,Aspern,992,1220,wolfsmilchgasse,38,1091/171,690,Kaufvertrag,W,I,6.5,o gk,200m²,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,07.12.2010,NA,1,1,NA,5952/10,276000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"wolfsmilchgasse, 38, vienna, austria",FALSE,16.4642661,48.2118729,400,8.643856189774725,0,NA
01103,Kaiserebersdorf,1528,1110,heidelgasse,18,1703/137,844,Kaufvertrag,W,I,4.5,g,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",1,J,13.06.2014,NA,1,1,1970,6120/2014,276000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"heidelgasse, 18, vienna, austria",FALSE,16.4694999,48.1495853,327.01421800947867,8.353209552733071,0,NA
01405,Ottakring,4229,1160,ameisbachzeile,196,85/10,617,Kaufvertrag,W,I,7.5,o gk,BB,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",1,J,05.09.2011,NA,1,1,NA,548/2012,275310,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"ameisbachzeile, 196, vienna, austria",FALSE,16.2879265,48.2123955,446.20745542949754,8.80157080873846,1,2
01654,Eßling,86,1220,schlachthammerstrasse,80,314/11,230,Kaufvertrag,W,I,6.5,g,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,28.10.2005,NA,1,1,NA,1287/06,275000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"schlachthammerstrasse, 80, vienna, austria",TRUE,16.5226565,48.2121144,1195.6521739130435,10.223582042129733,0,NA
01616,Stammersdorf,3421,1210,zwerchbreitelngasse,20,225/3,821,Kaufvertrag,W,I,4.5,g,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,31.01.2006,NA,1,1,NA,1177/2006,275000,NA,FALSCH,43,FALSCH,NA,NA,FALSCH,SWWL,57,"zwerchbreitelngasse, 20, vienna, austria",FALSE,16.407323,48.3051074,334.95736906211937,8.387833681296303,1,5
01665,Stadlau,624,1220,grosse-bucht-strasse,4,487/3,297,Kaufvertrag,Eklw,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,07.07.2006,NA,1,1,NA,4147/06,275000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"grosse-bucht-strasse, 4, vienna, austria",FALSE,16.4371086,48.2225106,925.925925925926,9.854752972273344,1,4
01658,Hirschstetten,589,1220,brunellengasse,10,332/79,386,Kaufvertrag,W,I,6,o gk,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,17.10.2007,NA,1,1,NA,5128/07,275000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"brunellengasse, 10, vienna, austria",FALSE,16.463665,48.2280256,712.4352331606218,9.476615055806029,1,4
01806,Mauer,5410,1230,pantlitschkogasse,11,1150/33,447,Kaufvertrag,W,I,6.5,o,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",1,NA,04.08.2005,NA,1,1,2006,2296/05,275000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"pantlitschkogasse, 11, vienna, austria",FALSE,16.2902311,48.1546792,615.2125279642058,9.26494107189079,1,1
01660,Kagran,3329,1220,doeltergasse,16,1812,613,Kaufvertrag,W,I,6.5,o gk,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,15.11.2007,NA,1,1,NA,1352/08,275000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"doeltergasse, 16, vienna, austria",FALSE,16.4363162,48.2555079,448.6133768352365,8.809328829383327,1,5
01201,Auhof,492,1130,grosser ring,28,1199,833,Kaufvertrag,W,I,6.5,g,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",2,NA,29.05.2007,NA,1,1,1950,1877/07,275000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"grosser ring, 28, vienna, austria",FALSE,16.2679702,48.16916519999999,330.13205282112847,8.366899407708562,1,1
01801,Atzgersdorf,1649,1230,gregorygasse,11,1020/3,705,Kaufvertrag,W,I,7.5,o,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",2,NA,29.11.2007,NA,1,1,1940,3467/07,275000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"gregorygasse, 11, vienna, austria",FALSE,16.3059073,48.1558948,390.07092198581563,8.607592645787953,1,3
01806,Mauer,2027,1230,rudolf-waisenhorn-gasse,62,1571/45,727,Kaufvertrag,W,I,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,19.05.2004,NA,1,1,1960,1897/2004,275000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"rudolf-waisenhorn-gasse, 62, vienna, austria",FALSE,16.2762329,48.13975689999999,378.2668500687758,8.563260539154514,0,NA
01654,Eßling,1348,1220,bambergergasse,68,306/44,658,Kaufvertrag,W,I,6.5,o gk,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,10.10.2008,NA,1,1,NA,5477/08,275000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"bambergergasse, 68, vienna, austria",FALSE,16.5156159,48.2084273,417.93313069908817,8.707128319338867,0,NA
01654,Eßling,897,1220,weibelstrasse,7,294/13,466,Kaufvertrag,W,I,7.5,o gk,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,28.05.2009,NA,1,1,NA,2907/09,275000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"weibelstrasse, 7, vienna, austria",FALSE,16.5131523,48.213961,590.1287553648069,9.204885948419829,1,4
01654,Eßling,3967,1220,wehrbruecklstrasse,5,216/24,519,Kaufvertrag,W,I,7.5,o gk,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,25.11.2010,NA,1,1,NA,6250/10,275000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"wehrbruecklstrasse, 5, vienna, austria",FALSE,16.5276864,48.2161514,529.8651252408478,9.049481364716229,1,4
01107,Simmering,2406,1110,laaer-wald-strasse,57,588/14,493,Kaufvertrag,W,I,7.5,o gk,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",2,J,21.03.2011,NA,1,1,1980,4410/2011,275000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"laaer-wald-strasse, 57, vienna, austria",TRUE,16.4038536,48.1670795,557.8093306288032,9.123628256696197,1,3
01801,Atzgersdorf,1432,1230,chromygasse,34,1042/61,458,Kaufvertrag,W,I,7.5,o gk,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",2,J,22.04.2011,NA,1,1,1930,1077/2011,275000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"chromygasse, 34, vienna, austria",FALSE,16.3102383,48.1576815,600.4366812227074,9.229868304977165,1,3
01206,Hütteldorf,2434,1140,waldmeistergasse,13,1196/1,416,Kaufvertrag,W,I,7.5,o gk,BB,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",2,J,06.08.2010,NA,1,1,NA,4379/2010,275000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"waldmeistergasse, 13, vienna, austria",TRUE,16.2518635,48.2191926,661.0576923076923,9.368632374933016,1,1
01617,Strebersdorf,1347,1210,autokaderstrasse,42,482/19,528,Kaufvertrag,W,I,6,o gk,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",1,J,28.07.2011,NA,1,1,NA,3277/2011,275000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"autokaderstrasse, 42, vienna, austria",FALSE,16.3837298,48.2799969,520.8333333333334,9.024677973715656,1,5
01803,Inzersdorf,3285,1230,voesendorfer strasse,44,1531/222,535,Kaufvertrag,W,I,6.5,ogk,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",2,J,16.12.2011,NA,1,1,1950,69/2012,275000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"voesendorfer strasse, 44, vienna, austria",TRUE,16.3511262,48.14465,514.018691588785,9.0056770117856,1,3
01617,Strebersdorf,1245,1210,leuchsweg,8,393/100,914,Kaufvertrag,W,I,6.5,ogk,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",2,J,15.03.2013,NA,1,1,1950,1161/2013,275000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"leuchsweg, 8, vienna, austria",FALSE,16.3819878,48.2882202,300.87527352297593,8.233021738016038,1,5
01103,Kaiserebersdorf,1218,1110,udelweg,17,714/12,459,Kaufvertrag,W,I,6.5,o gk,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",2,J,12.09.2013,NA,1,1,1980,11312/2013,275000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"udelweg, 17, vienna, austria",FALSE,16.4324483,48.1634481,599.1285403050109,9.226721749660301,1,3
01658,Hirschstetten,952,1220,oberfeldgasse,55,383/95,615,Kaufvertrag,W,I,6.5,o gk,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,09.01.2014,NA,1,1,NA,2935/14,275000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"oberfeldgasse, 55, vienna, austria",FALSE,16.4775405,48.2400216,447.1544715447154,8.804629492847507,0,NA
01658,Hirschstetten,1174,1220,feuerwehrweg,17,487/7,503,Kaufvertrag,GB,I,4.5,o gk,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,04.03.2015,NA,1,1,NA,1345/15,275000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"feuerwehrweg, 17, vienna, austria",FALSE,16.4612889,48.2356967,546.7196819085488,9.094657503268582,1,4
01654,Eßling,615,1220,bojanusgasse,2,355/69,420,Kaufvertrag,GB,I,6.5,o gk,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",1,J,10.04.2015,NA,1,1,NA,2002/15,275000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"bojanusgasse, 2, vienna, austria",TRUE,16.5341207,48.2100579,654.7619047619048,9.354826575407987,1,4
01654,Eßling,3451,1220,fingerhutweg,4,502/7,540,Kaufvertrag,W,I,6.5,o,25%,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,23.05.2016,NA,1,1,NA,3330/16,275000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"fingerhutweg, 4, vienna, austria",FALSE,16.5334696,48.259779,509.25925925925924,8.992256496023279,1,4
01658,Hirschstetten,658,1220,erzherzog-karl-strasse,155,332/9,503,Kaufvertrag,W,I,6,o gk,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,18.12.2015,NA,1,1,NA,5781/16,275000,NA,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"erzherzog-karl-strasse, 155, vienna, austria",FALSE,16.4626282,48.2266424,546.7196819085488,9.094657503268582,1,4
01609,Jedlesee,114,1210,michtnergasse,9,35,750,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,J,20.12.2000,NA,1,1,0,750/2001,274703.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"michtnergasse, 9, vienna, austria",FALSE,16.3880909,48.2702366,366.2710666666666,8.516767930610543,1,5
01613,Leopoldau,1270,1210,tuerkisgasse,4,1212/10,598,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,J,23.06.1999,NA,1,1,0,6255/99,274121.9,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"tuerkisgasse, 4, vienna, austria",FALSE,16.4258801,48.2612844,458.39782608695657,8.840456392026166,1,5
